computer,library,cyclist,history,memoir,mooring,score,label
10.616302652782375,8.9821892205654,8.217864001974737,8.308951843599102,8.159177378815201,8.225680160473626,5.5,computer
10.254786264097008,9.738861732795172,8.836933932679726,8.873389560754314,9.116159473761364,9.132623994226758,5.0,computer
9.31708600615579,7.650527671307547,7.0736105409517425,7.02092538596119,6.834469761231293,7.043340582606554,5.0,computer
8.422189487849014,7.695864324793471,7.314895261661752,7.458425359156892,7.35925775239877,7.297989471999329,3.5,computer
10.099793404310658,8.807317122584832,7.985552464122371,7.922408801783437,8.011673847905447,8.214574169865667,4.5,computer
7.545574709008803,7.164589064247071,6.856428348107329,6.94546696918086,6.628765034680916,7.036697710402938,3.5,computer
9.443260523547458,7.845849570914309,7.013723806627988,7.031157053243836,6.870384504483919,7.211627525016867,5.0,computer
5.131333185906403,4.595181182127519,4.094823006148553,4.105867065672829,3.9642001052758897,4.115068943181546,3.5,computer
9.049035714876599,8.290090451159154,7.878692159509722,7.840755137543816,7.684825872965418,7.758815533245065,4.5,computer
11.89378590715404,10.188789804840773,9.180673318548951,9.307407423308101,9.07651916570384,9.232066369639915,5.0,computer
9.644126346013476,9.02649576781657,9.002430552403435,9.010905356467756,8.852395449482858,9.050797880547126,5.0,computer
8.741498613011926,8.176011738826737,7.818624544366021,7.6719138651532095,7.502124376606722,7.749082072888115,3.5,computer
8.810875237541099,7.341205373836002,6.836534443897259,6.850232816452711,6.905531530247001,6.867166886150594,4.5,computer
10.625658073440707,9.239185746615862,8.193108615608086,8.318089057214463,8.21229985352586,8.005802088772503,5.0,computer
6.223985443068086,6.173260216651341,6.571056295041014,6.569164332531627,6.4358596091121285,6.47562854796867,3.0,computer
12.298364730049888,11.436218444192289,11.332590617748716,11.307847686544633,11.083428168594137,11.163607744805764,6.0,computer
7.180605005549152,6.334500567810572,5.677501444917065,5.6888955006778925,5.479717816354258,5.631486397241833,4.5,computer
7.315676877254513,5.932155459460849,5.2157612357891745,5.309092210616001,5.141446885180072,5.195915698794825,4.0,computer
7.619132551898711,7.268473059095615,7.394463056489204,7.241879279255345,7.260405694347678,7.195588091863081,4.0,computer
7.897875050908252,6.837639838377406,6.5794663419633235,6.513634324264409,6.528446702274571,6.621538549059023,4.0,computer
5.214888151509352,4.888088649030859,4.798891141257278,4.704515665080907,4.778127311153347,4.6808779068475,3.0,computer
8.303495834074232,7.415602260289838,6.954228505679425,7.135562576150331,7.188509570737358,7.062582873601571,4.5,computer
9.815115519921072,9.378700010639884,8.879503600018225,9.107325908590086,8.946735793451614,8.74684485625151,6.0,computer
9.32118944565603,6.637794622840593,5.559402316659824,5.668689110647055,5.5584712141613215,5.548847568873858,5.0,computer
8.914329701144663,7.636982363970079,7.194867502709395,7.263006471570176,7.031785608979609,7.3048963172793,4.0,computer
10.898074738888079,9.585902784429521,8.966615772091354,8.925917970912204,8.787873925013375,9.105034885247369,4.5,computer
8.875490300934382,7.266058513086292,6.49446864053232,6.706581910603272,6.5118236456641645,6.393535930429626,4.5,computer
10.250137014423327,8.0565366607475,6.871377951525652,7.21875525324864,7.0380485406312125,6.9816261155417765,5.0,computer
7.455275626442859,6.2438081667620065,6.1376863839958045,6.109382696376463,6.157548772954712,6.433839973216322,4.0,computer
8.032667681894466,7.171534992104177,6.72751744849874,6.793527173705581,6.725169658797146,6.6407611286369415,5.0,computer
11.978085519781207,9.315387438015774,8.285728111834402,8.382514757047351,8.212379283826385,8.241577082278132,6.0,computer
8.308869366658126,6.3552085458317515,5.4190254196846395,5.438298824846915,5.373219530040947,5.338306869839225,4.0,computer
7.968928520919458,6.1487519937079105,5.645381779894358,5.611397181160077,5.579251067748735,5.703703073564771,4.0,computer
10.36981792429604,9.290963516496758,8.508994601086663,8.631310635623928,8.532212764607122,8.56090059300906,4.5,computer
11.948840728281583,10.543870446505508,9.598061007790024,9.809247003850897,9.683613672215905,9.618072169298488,5.0,computer
8.066837970635856,7.709810858512505,7.694727072876036,7.581907693280709,7.461135817525397,7.634658515549038,4.0,computer
9.551786658392638,8.068369210649726,7.274490070328926,7.071863838461792,7.124126951953364,7.282690023330251,4.5,computer
7.298337832471556,6.622054444566389,6.556175918547014,6.6206911230191485,6.45822090773161,6.576128408178453,3.0,computer
8.082203389723011,6.3717222060973775,5.8964587475831545,5.98740827268458,5.775326009723308,5.928824329209424,4.0,computer
6.823526280744158,5.512504551234783,4.962230088659806,5.043759186187978,5.008736195365187,4.959483512999472,4.0,computer
7.910764575434069,7.0537901522988085,7.272142738961449,7.355487674026779,7.312864512575538,7.147969904430865,4.0,computer
8.001259350482348,7.408702783395602,7.211924536054812,7.007120850243843,7.359866030956151,7.269712382964519,4.0,computer
9.31040231313701,9.446834868961805,9.985031511042855,9.99926319666962,10.039739092655068,10.01411005742017,4.0,computer
9.411748593822983,7.976743557226241,7.242639596994742,7.378188295213599,7.259610479412718,7.227968879880725,4.0,computer
10.035295913514796,7.97603029359798,7.013010103229095,7.153655817497402,7.075373428803065,6.915537168933382,5.0,computer
8.736935535908838,6.813508302318155,6.341016229645425,6.406263773765197,6.149531303957426,6.4042220194441475,4.0,computer
8.480243534163991,8.368320591966265,7.476109483637741,7.41829019597938,8.073438832644134,8.000744927825817,4.0,computer
7.272210635041487,6.1445623053794,5.472323639183033,5.5456165748327555,5.377378227992748,5.366473846810951,4.0,computer
9.060871118248333,8.181972630241901,7.483050289832663,7.9342420822560005,8.027873000545412,7.543106393910477,5.0,computer
10.312326350226323,7.528188155354071,6.632048383918501,6.681336163618148,6.455212880696049,6.560219485339851,5.0,computer
7.084645024773258,6.014444685389912,5.3547372729773794,5.4493148197611045,5.437474167576819,5.329050328098477,4.0,computer
9.582604091164969,8.056091035538895,7.189907074497305,7.318737373578048,7.136622132827949,7.119179140992578,4.0,computer
7.658964025274093,6.803742586724921,6.55443303324008,6.427097863581844,6.3960592553357465,6.512959075375523,4.0,computer
8.700492400883032,6.53477365200657,5.802003516034377,5.729796893390818,5.76099900470403,5.9607415841968345,4.0,computer
6.654756164892324,5.984822234904136,5.203109743909367,5.292326444369168,5.187531752961224,5.118178219490783,4.0,computer
5.421071881127548,4.920936607663917,4.747012642009097,4.797576977799816,4.821995405153445,4.808467457339551,2.5,computer
9.446509366060809,7.953423975450751,7.15610233558021,7.288382921845192,7.37156868270757,7.161087319387601,4.5,computer
5.219975174538832,5.381489940106288,5.687513588046636,5.63852303555416,5.541336637018892,5.560241724749908,3.0,computer
8.862966554466137,8.19328832729678,7.62897989441842,7.7075898793238515,7.597541982596708,7.6023496755366775,5.0,computer
7.2998753468286885,6.168973844790391,5.683202398526773,5.732647944118094,5.564222541703654,5.759216919302139,4.0,computer
9.126623023311224,7.8912405965861065,6.65716028645098,6.31662549299012,6.7716648851520205,6.847696171300151,5.5,computer
9.575686179394241,7.3305082294058,6.522935876416234,6.540121595366174,6.400614203617135,6.470650492278043,4.0,computer
10.968765308872085,10.617898578196357,9.713577898932806,10.125146297888072,10.065359630720852,9.792495518901452,5.0,computer
6.610268082517989,6.53496027502638,6.495589125511132,6.497554666617114,6.283000176065548,6.340227724405512,2.5,computer
7.974106424340899,6.46552531658229,5.809135027757945,5.883584114061894,5.5827358718433775,5.835084416268738,4.0,computer
9.863673247476653,9.12325659912156,9.070625747626911,8.843519472634327,8.471590503991322,8.774665811836972,5.0,computer
8.7326413479712,7.892860735117432,7.7760111239223715,7.636082855258101,7.505616199490505,7.697982503053226,5.0,computer
10.759184759675724,7.968835627164782,6.904643895796873,6.97374955601942,7.003116633142994,7.186187493099072,5.5,computer
8.04511900971925,6.392848416205903,5.734035371780957,5.7914981499904865,5.7499576338013405,5.776508753377602,4.0,computer
10.932995028988643,9.453649294704997,8.489397455495878,8.649672403019165,8.393808160843694,8.497541655012414,4.5,computer
9.39044013263626,8.771064613721505,8.466331658578245,8.297584339046535,8.28747303924687,8.197655144087587,4.0,computer
8.7158606749295,8.727105372287857,8.653619402315057,8.60639280337762,8.371892632227746,8.366747977881957,5.0,computer
8.614690714223158,6.645163125051316,5.860177861947393,5.842961838148713,5.807870845215212,5.929566375662585,5.0,computer
12.60336429206654,11.995480212501816,11.270439749227553,11.513032400359437,11.530813758330202,11.472445770067434,5.0,computer
10.233475194134511,9.72508879072879,9.48368813098571,9.559403035168275,9.40378488960875,9.420290955397077,5.0,computer
8.199346643756746,6.679972603711231,6.024428947267468,6.032711760380071,5.8965034582052285,6.102929250256789,4.0,computer
5.478210502304107,4.454913722270308,4.094056930091337,3.998336041609646,3.962706700238255,4.135522347481935,3.0,computer
7.188107551891063,5.6212037530729,5.247412065489115,5.4451691700889455,5.2018813086845235,5.40117814854416,3.0,computer
9.382220881650413,7.418975487249499,7.168483980991721,7.22982124622822,7.127424446840161,7.1825384419354945,4.5,computer
6.161051218432553,4.923280132044791,4.6129288945260685,4.754886980663661,4.619820021860157,4.717565614163396,3.0,computer
6.575295223004448,6.459122383355494,6.231544037109985,5.995348667849824,6.570178260785904,6.552991433565452,3.5,computer
7.336308092174107,6.907903712442732,6.346934802094101,6.489950267933853,6.319030852673854,6.384885879366717,4.0,computer
9.831693716556698,8.819157344875475,8.051528149680202,8.16955337064954,8.035522770757975,7.982266597668084,4.0,computer
11.509753394008255,9.870346744805701,8.777237424151519,9.109941779407299,9.31543469612418,9.025073385907225,5.0,computer
9.199649854601262,8.212234626654299,7.754142985075895,7.917883359695552,7.868043151201055,7.925894396912129,4.0,computer
10.754590665210532,9.991626258536153,9.645094037773974,9.634721494408321,9.663450570985733,9.60736610702726,5.0,computer
10.25603205374311,9.901910466583315,9.837035309949004,9.91548575712169,9.965632568046887,9.88003639391628,4.0,computer
9.90347992985789,8.790675374568988,9.012445424089668,8.932089108428826,8.785415467737828,8.826749214285213,4.5,computer
10.287257320654101,10.228638409824068,9.49007102521569,9.548356760515523,9.94707049661161,9.740738417714113,5.0,computer
7.592338309847734,7.270712891228235,6.839631725807055,6.915668184830779,7.0258848895282995,7.080221162331551,3.0,computer
11.08336360287598,10.668033870923553,10.05213281643824,10.13025751622184,10.004841951566215,10.018572538104694,4.5,computer
9.535078479498006,7.306316716806827,6.272639840924771,6.437990463328505,6.367288192634764,6.311041724265422,4.0,computer
8.63959108055462,7.82842808381305,7.158051488379142,7.146666403774124,7.163161312708668,7.123333168442448,4.0,computer
11.353337684779035,8.78056814491055,7.5384879815934,7.684495711623989,7.4980367077624015,7.6381028350647275,6.0,computer
6.335273474869603,5.853537262327694,5.365955977191034,5.47517875669734,5.422068954816851,5.393614728975384,4.0,computer
9.109048194527979,6.640260635472667,6.044220896921561,6.074518487825933,5.722817719072161,5.948762475177003,4.5,computer
7.205400320671835,7.3411060811427165,7.277105791519488,7.272528948290808,7.146142026165716,7.293839161915863,4.0,computer
8.28328837617804,8.220407107754841,7.96270132080717,7.6727226487275,8.232463695976467,8.090606954271426,4.0,computer
9.49468555870435,7.264432238440731,6.741714992490863,6.879026392837852,6.678288587417608,6.839839615627139,4.5,computer
8.120337934591095,6.537376707037228,5.880948796538151,6.000610114986083,5.784068113488598,6.018274055657256,4.0,computer
12.407157886465896,10.158643773789084,8.955016206290521,9.097017558594999,8.919430545455581,8.930029564287722,6.0,computer
8.940369969308545,8.659882639613684,8.032181579316797,8.09452480323351,8.06115796626814,8.041817885142018,3.5,computer
8.999205405194045,6.47573452495375,5.738377088020384,5.813623490943389,5.627570440882044,5.745931570207062,4.0,computer
7.661729146161502,6.083680473601015,5.538348752357409,5.6698512553109435,5.3470856984649595,5.709410251219479,3.5,computer
7.3113513902361715,7.453394775803547,7.423559003546085,7.489698101828076,7.4748124237289915,7.456052662797259,3.0,computer
8.905859976891158,7.06818383385978,6.309138780592378,6.323648362109025,6.136996052327316,6.351713085773628,4.0,computer
8.551781438279775,6.83970340890001,6.434254048643468,6.195070457852508,6.118593420823945,6.293597306267907,4.5,computer
7.526147193326771,5.930827697365243,5.418261288107613,5.4951842601955105,5.4477485628382825,5.461958303411734,4.5,computer
8.71310171274378,7.267409911505277,6.517252938321473,6.533787258841374,6.271140223452923,6.532632596093562,4.0,computer
8.419151626513273,8.16545857605744,7.828467704576474,7.971138239001055,8.061239192199633,7.826353877638093,4.5,computer
8.195864156398478,7.9960928803604565,8.872565599098136,8.101804019007625,8.009304069286719,8.233858078668861,4.5,computer
9.863649250389525,7.488998390074004,6.5257780171921365,6.730395535490269,6.700762010564668,6.717530372558287,5.5,computer
8.825778510852624,8.223082291705106,7.404852339435449,7.578987358489483,7.70008681990002,7.53919388118791,3.5,computer
5.9174943195736045,5.3797102350464865,5.3308496950334225,5.377405628480213,5.324098157601393,5.365466041334329,3.5,computer
12.655909841200367,11.099874819195959,10.065185713353014,10.065109195176602,9.965859996709723,9.98664119712153,5.5,computer
9.768145181805837,8.485539664077393,8.354635162672093,8.248474786006714,8.066419719407303,8.339998275087169,4.0,computer
9.073027276458811,6.873274720193267,6.226085218410134,6.386481256345185,6.288104529110895,6.233432633043775,4.5,computer
7.5751623867521145,7.037292321110268,6.815299201101706,6.95238028813966,6.56050794933397,6.671736629483169,4.5,computer
8.849889923251505,8.135544938897388,7.2995099179021095,7.715972081775327,7.800049016947717,7.210041510246736,5.0,computer
11.385445115017102,9.900773731569796,9.638285978420358,9.675557916540585,9.675081821603085,9.575632734181138,4.5,computer
